NPA,Area-2020,Age_of_Residents-2021,Tree_Canopy-2012,Impervious_Surface-2023,Housing_Density-2023,Housing_Size-2023,Housing_Age-2023,New_Residential-2023,Residential_Renovation-2023,Commuters_Driving_Alone-2022,Vacant_Land-2023,Youth_Population-2022,Older_Adult_Population-2022,White_Population-2020,Black_Population-2020,Asian_Population-2020,All_Other_Races-2020,Hispanic_Latino-2020,Commercial_Construction-2023,Bachelors_Degree-2022,Early_Care_Proximity-2023,School_Age_Proximity-2023,Recycling_Participation-2022,Solid_Waste-2022,Solid_Waste_Diversion_Rate-2022,Electricity_Consumption-2013,Water_Consumption-2022,Low_Cost_Healthcare_Proximity-2022,Home_Ownership-2022,Single_Family_Housing-2023,Residential_Occupancy-2022,Nuisance_Violations-2022,Long_Commute -2022,Bicycle_Friendliness-2023,Street_Connectivity-2022,Transit_Proximity-2023,Household_Income-2021,Employment_Rate-2022,High_School_Diploma-2022,Rental_Costs-2021,Commercial_Space-2023,Commercial_Building_Age-2023,Adopt_a_Stream-2023,Transit_Ridership-2022,Grocery_Proximity-2023,Pharmacy_Proximity-2022,Population_Density-2020,Voter_Participation-2022,Residential_Tree_Canopy-2012,Library_Card_Prevalence-2018,311_Request_Rate-2022,Rental_Houses-2023,Births_to_Adolescents-2019,Low_Birthweight-2019,Prenatal_Care-2019,Age_of_Death-2019,Violent_Crime_Rate-2022,Property_Crime_Rate-2022,Disorder_Call_Rate-2022,Animal_Control_Call_Rate-2022,Proficiency_Elementary_School-2023,Proficiency_Middle_School-2023,Proficiency_High_School-2023,Highschool_Graduation_Rate-2023,Student_Absenteeism-2023,Neighborhood_School_Attendance-2023,Housing_Violations-2023,Foreclosures-2023,Adopt_a_Street-2023,Board_Committee_Participation-2023,Neighborhood_Organizations-2021,Park_Proximity-2023,Job_Density-2019,Home_Sale_Price-2023,Natural_Gas_Consumption-2013,Fire_Call_Rate-2021,Fincancial_Services_Proximity-2023,Public_Nutrition_Assistance-2023,Public_Health_Insurance -2017,Subsidized_Housing-2023,Residential_Demolitions-2023
124,707.609,47.0,37.43218774535186,35.51056375476777,1.7,1258.0,71.0,14.7,5.6,59.41499085923218,11.67412844,22.31139646869984,12.118780096308186,15.11,64.98,3.63,3.53,12.74,2.5,17.562724014336915,100.0,100.0,57.3,8.0,25.2,833.0,129.0,82.3359073359073,38.46153846153847,45.16393443,72.66099635479951,23.16602317,54.6617915904936,1.8,1.370786517,100.0,37054.0,100.0,92.3536439665472,1055.0,18006.89815,40.0,100.0,72.89685315,95.16393443,76.25,3.0,38.98713826,58.2,18.13,63.507109,53.17604356,11.54,17.31,44.23,68.0,40.54765666140074,216.4296998420221,635.0710900473933,95.83991574512902,0.2318840579710145,0.2289156626506024,0.0952380952380952,0.9090909090909092,0.3622828784119106,0.5186104218362283,1.229508197,0.0,47.70329281,0.526592944,2.0,100.0,3.41,411068.0,43.0,139.55,97.45901639,,34.0,32.91505792,0.8
125,1019.11,40.0,44.73519643221623,21.374189534522525,1.5,1543.0,26.0,0.2,1.7,85.06825938566553,10.27779061,31.917808219178085,5.993150684931506,9.86,63.7,2.82,4.13,19.48,0.4,43.2503970354685,60.74646075,60.74646075,52.2,8.0,20.5,950.0,134.0,0.0,62.55247691015953,74.45302445,87.89667896678966,19.79591837,57.5938566552901,1.8,1.337142857,99.67824968,46883.0,99.2231638418079,88.98888300688195,1128.0,49188.94545,36.0,,34.66620879,23.29472329,0.0,3.0,43.66492147,53.5,19.19,52.13960546,24.11408816,2.17,10.87,63.04,61.0,7.283763277693475,45.52352048558422,169.65098634294387,67.37481031866464,0.2567567567567567,0.2331288343558282,0.4102564102564102,0.9117647058823528,0.2689189189189189,0.504054054054054,0.386100386,0.089686099,0.0,0.0,0.0,73.68082368,2.15,342726.0,42.0,46.13,19.30501931,,26.0,0.0,0.0
126,140.938,33.1,16.42664857783033,21.65695413235466,4.8,2291.0,12.0,4.3,2.8,91.84,17.44912028,21.56716417910448,9.328358208955224,29.46,57.14,2.08,3.57,7.74,4.3,60.552268244575934,100.0,,90.7,8.0,26.6,908.0,97.0,94.8948948948948,57.6,18.30161054,100.0,2.852852853,54.56,1.7,1.413043478,100.0,65982.0,94.47576099210822,96.35108481262328,909.0,3973.833333,44.0,100.0,62.04230769,,0.0,10.0,51.81695828,4.8,13.48,15.92261905,8.8,5.0,13.33,70.0,53.0,3.720238095238095,34.970238095238095,107.88690476190476,37.94642857142857,0.2424242424242424,0.225,0.3076923076923077,0.8571428571428571,0.3221153846153846,0.4038461538461538,0.146412884,0.061538462,17.77863538,0.744047619,0.0,100.0,0.08,313538.0,36.0,50.6,,,45.0,42.64264264,0.0
127,448.681,32.4,46.824302329867926,16.511077584434503,2.5,1670.0,43.0,13.6,1.6,80.39772727272727,24.70761504,30.70141816788041,15.40820237638942,14.45,41.16,3.84,4.18,36.36,0.4,24.34834123222749,93.45878136,93.36917563,54.1,9.0,16.5,1223.0,157.0,68.4870188003581,24.904580152671755,29.21146953,87.26061615320566,6.624888093,63.16287878787878,1.4,1.154929577,98.74551971,33206.0,97.2993827160494,74.64454976303317,1136.0,4911.285714,33.0,0.0,131.5160256,13.62007168,41.45,6.0,31.4795383,56.1,12.93,22.02358311,26.3803681,4.12,10.31,38.14,76.0,9.128946367440092,38.03727653100038,165.08178014454165,31.95131228604032,0.3220338983050847,0.2301587301587301,0.2424242424242424,0.896551724137931,0.2619439868204283,0.627677100494234,2.419354839,0.0,46.72858994,0.0,1.0,87.09677419,0.58,626286.0,51.0,60.86,80.46594982,,31.0,0.0,1.8
128,268.773,28.1,61.16271222158336,20.215999640488125,3.7,1139.0,63.0,1.9,4.5,59.93623804463337,5.388205406,30.36068172810147,5.58858501783591,10.94,33.85,6.49,3.09,45.62,1.5,10.165825522710886,99.30417495,99.30417495,59.1,7.0,18.0,1338.0,130.0,71.5964740450538,29.67430639324488,53.28031809,83.31658291457286,29.1870715,60.042507970244415,1.9,1.3,100.0,42419.0,91.17647058823528,60.778658976207645,1046.0,3923.8,55.0,100.0,24.43846154,,47.01,10.0,34.30821147,67.0,10.53,32.26415094,43.28358209,11.11,12.12,46.46,64.0,6.037735849056604,22.641509433962263,78.86792452830188,40.75471698113208,0.304,0.1801801801801801,0.2972972972972973,0.7575757575757576,0.36,0.6939130434782609,1.689860835,0.346020761,16.92706353,0.0,0.0,98.80715706,0.19,294464.0,50.0,41.51,26.64015905,,32.0,25.95494613,0.0
129,485.183,47.4,71.0280490810173,15.305217811851364,1.8,2595.0,38.0,0.0,5.6,81.03855232100709,0.004733128,20.64026958719461,22.198820556023588,87.2,2.74,1.21,2.69,6.17,5.6,61.81398035817447,2.53164557,2.53164557,70.7,8.0,37.2,1455.0,228.0,27.1576524741081,85.75883575883576,82.04833142,87.61384335154827,15.42002301,58.06451612903226,1.8,1.058823529,78.36593786,123688.0,99.50217797137525,91.73887926054304,,812.0,5.0,100.0,1.615384615,17.26121979,34.41,4.0,71.38554217,70.4,16.35,48.91052388,7.29312763,0.0,6.67,75.56,72.0,0.0,5.099675475197033,12.980992118683355,12.517385257301807,0.8387096774193549,0.8,0.6363636363636364,0.8888888888888888,0.0574162679425837,0.6267942583732058,0.115074799,0.0,7.229305431,0.463606861,1.0,86.53624856,0.28,249688.0,44.0,17.62,15.30494822,,3.0,0.0,0.0
130,3621.36,44.1,80.20373297641571,4.2722195828335625,0.3,3625.0,22.0,0.2,0.6,91.30434782608695,22.96742485,17.546922741161065,16.28109995635094,68.54,12.63,8.57,5.18,5.09,0.0,69.55772544514647,1.374570447,6.786941581,,,,1593.0,219.0,0.0,89.29729729729729,88.57388316,96.25390218522372,,78.00511508951406,1.3,1.24,,139659.0,96.793893129771,97.87478460654796,885.0,3369.952381,35.0,0.0,,,0.0,1.0,63.03991252,74.5,15.26,2.498884427,9.796314258,0.0,9.09,67.27,76.0,1.3386880856760377,15.171798304328425,37.92949576082106,19.18786256135653,0.6511627906976745,0.6842105263157895,0.8125,0.9375,0.15234375,0.54296875,0.0,0.0,0.0,0.892458724,0.0,9.192439863,0.14,837800.0,61.0,2.68,,,3.0,0.0,2.6
131,270.304,44.1,46.54658635785036,16.072886427519418,3.1,1664.0,29.0,0.0,3.7,93.57997823721436,7.445731806,19.049881235154395,12.256532066508314,40.59,24.82,6.36,8.45,19.77,0.7,52.053872053872055,3.377563329,41.61640531,71.2,10.0,26.6,991.0,150.0,0.0,81.6919191919192,93.12424608,97.65721331689272,3.618817853,59.19477693144722,1.3,1.078947368,21.47165259,100139.0,100.0,98.45117845117844,1689.0,,,98.93536597,,,0.0,8.0,47.01670644,46.2,22.37,34.5,23.1865285,0.0,5.45,61.82,70.0,1.818181818181818,4.090909090909091,23.63636363636364,17.27272727272727,0.5285714285714286,0.3896103896103896,0.4285714285714285,0.9666666666666668,0.203125,0.5703125,0.0,0.0,0.0,0.909090909,0.0,50.42219542,0.23,572340.0,49.0,15.0,1.326899879,,15.0,0.0,0.0
132,188.661,32.5,61.59670770044304,19.90096074836699,1.5,1561.0,67.0,1.1,3.2,82.18527315914488,0.331198217,15.3184165232358,3.4423407917383817,75.74,4.23,1.47,6.8,11.76,2.1,53.86178861788618,39.72125436,,64.3,9.0,35.8,798.0,113.0,19.0140845070422,55.40983606557377,88.85017422,100.0,16.54929577,61.75771971496437,1.8,1.193548387,91.63763066,66083.0,100.0,88.8211382113821,996.0,7936.526316,54.0,100.0,2.951923077,88.50174216,0.35,3.0,69.92840095,74.5,17.02,62.31617647,34.50980392,0.0,5.26,78.95,60.0,0.0,25.73529411764705,49.632352941176464,33.088235294117645,0.6363636363636364,0.8,,,0.2777777777777778,0.3888888888888889,0.348432056,,27.22571285,0.0,1.0,100.0,1.37,,43.0,49.63,89.54703833,,8.0,0.0,10.5
133,158.58,33.7,64.28230673995657,20.419641618003126,4.4,2816.0,55.0,13.9,11.3,82.20140515222482,1.237902096,23.623853211009173,5.848623853211009,83.45,2.99,3.33,5.2,5.03,1.3,65.26845637583892,97.13055954,97.13055954,71.1,6.0,56.1,960.0,182.0,90.6451612903225,45.3416149068323,34.28981349,90.28037383177568,3.548387097,49.88290398126464,1.7,1.185185185,100.0,118846.0,95.84837545126354,94.96644295302012,1133.0,,,100.0,4.846153846,39.59827834,42.1,7.0,68.82591093,70.0,23.57,35.15358362,9.623430962,0.0,12.9,70.97,75.0,0.0,5.119453924914676,37.54266211604096,8.532423208191126,0.875,0.75,0.8333333333333334,1.0,0.0789473684210526,0.75,0.0,0.0,32.5316492,0.0,3.0,100.0,0.5,287436.0,38.0,19.62,93.97417504,,2.0,0.0,2.9
134,115.582,35.7,57.82266288839695,19.531348341568886,4.2,1645.0,37.0,0.0,0.9,75.35641547861506,5.063538227,36.28177966101695,9.216101694915254,17.38,37.2,8.14,4.37,32.91,0.9,14.995715509854326,100.0,100.0,60.2,9.0,26.0,1005.0,172.0,0.0,45.83333333333333,45.0,91.75050301810866,14.85355649,68.43177189409369,1.4,1.181818182,100.0,53625.0,65.2338811630847,85.94687232219366,1414.0,6584.5,34.0,100.0,0.480769231,41.45833333,0.0,10.0,37.54789272,61.4,19.59,32.49370277,24.53703704,2.38,7.14,35.71,70.0,5.037783375314861,15.95298068849706,73.04785894206549,25.188916876574307,0.3333333333333333,0.4736842105263157,0.2352941176470588,0.875,0.29004329004329,0.645021645021645,0.208333333,0.0,15.73245722,0.0,0.0,100.0,0.2,273512.0,46.0,17.63,,,22.0,0.0,0.0
135,141.238,29.7,47.389889429203954,36.53599195023804,5.5,,,0.0,0.0,76.38888888888889,4.830685801,34.43830570902394,7.980356046654389,11.09,48.82,0.68,4.18,35.23,2.1,18.74310915104741,94.37340153,94.37340153,,,,1007.0,,100.0,8.752327746741155,0.0,84.43396226415094,1.987767584,66.46825396825396,1.2,1.083333333,100.0,38295.0,92.62820512820514,85.00551267916208,,25612.85,41.0,99.97439909,19.34615385,,100.0,9.0,28.43373494,66.5,18.38,10.85801063,,6.56,18.03,65.57,62.0,12.908124525436598,41.76157934700076,132.11845102505694,22.77904328018224,0.1929824561403508,0.1785714285714285,0.1875,0.8,0.3666666666666666,0.6121212121212121,2.557544757,0.0,46.65742159,0.759301443,0.0,100.0,6.55,290295.0,38.0,75.93,100.0,,40.0,0.0,0.0
136,689.18,35.7,52.78740431251048,9.443129042891965,1.4,2253.0,19.0,0.9,1.4,94.36133486766398,12.80087358,20.596061734965406,7.184672698243746,47.38,31.82,2.59,7.61,10.59,0.1,57.56718528995757,7.789473684,5.578947368,72.3,8.0,28.6,1042.0,149.0,2.12765957446808,74.6875,100.0,97.85932721712538,3.247480403,84.57997698504028,1.3,1.210526316,31.36842105,116875.0,97.83420463032112,98.86845827439888,1828.0,4683.111111,41.0,0.0,7.384615385,,0.11,3.0,55.71884984,49.1,25.52,35.47426627,21.78947368,2.56,5.13,67.95,66.0,1.7014036580178649,10.633772862611655,48.06465333900468,18.290089323692047,0.3529411764705882,0.4444444444444444,0.5,0.9473684210526316,0.1672597864768683,0.4590747330960854,0.210526316,0.0,0.0,0.0,1.0,48.0,0.1,410083.0,53.0,17.44,0.842105263,,7.0,0.0,0.0
137,702.15,35.8,42.8575812398149,17.462335287942583,0.8,1591.0,26.0,0.4,0.4,82.15892053973015,12.35699702,17.034068136272545,6.74682698730795,9.12,44.72,1.94,2.96,41.26,0.4,17.57469244288225,0.0,,61.7,9.0,33.3,1174.0,151.0,0.0,57.8688524590164,99.81751825,92.42424242424242,28.88482633,68.51574212893553,1.4,1.108433735,100.0,53661.0,85.56375131717597,72.14411247803163,1382.0,8276.606742,40.0,0.0,12.79230769,,0.0,3.0,34.45287107,49.2,34.25,39.44256757,43.32723949,4.48,16.42,44.78,68.0,5.912162162162162,36.31756756756757,53.63175675675676,32.516891891891895,0.391304347826087,0.4285714285714285,0.225,0.8823529411764706,0.2426850258175559,0.6540447504302926,0.729927007,0.0,0.0,0.0,0.0,1.094890511,1.49,607071.0,42.0,23.23,0.364963504,,33.0,0.0,0.0
138,508.542,40.6,44.25492535013395,23.73490451421937,0.6,1320.0,50.0,0.6,1.2,79.8913043478261,7.355836158,16.22464898595944,19.18876755070203,14.63,44.93,2.95,3.21,34.27,1.8,5.23138832997988,99.66887417,99.66887417,69.6,9.0,50.3,1029.0,139.0,98.9966555183946,85.8974358974359,100.0,100.0,41.47157191,27.17391304347825,1.4,1.258064516,100.0,56317.0,100.0,70.82494969818913,940.0,12608.66292,43.0,100.0,26.86730769,,0.0,2.0,38.87323944,64.5,17.8,53.40179718,37.08609272,0.0,8.7,43.48,61.0,61.61745827984596,128.36970474967907,1717.586649550706,93.70988446726572,0.3823529411764705,0.2413793103448276,0.4166666666666667,0.8,0.3828571428571428,0.4971428571428571,0.993377483,0.309597523,46.34015706,0.0,1.0,92.05298013,4.87,362316.0,47.0,106.55,,,37.0,0.0,0.0
139,640.544,27.9,53.27305103950052,9.188501463821115,0.9,1318.0,31.0,0.6,1.2,91.12814895947426,19.1089313,26.28666297731046,14.388489208633093,7.43,73.41,1.81,3.22,14.13,0.5,45.2513966480447,83.62676056,83.62676056,57.5,6.0,20.0,989.0,140.0,37.789661319073,39.44444444444444,90.31690141,95.36423841059604,35.82887701,74.04162102957284,1.5,1.252525253,100.0,46345.0,100.0,98.8826815642458,1073.0,5784.432432,44.0,0.0,10.59188034,15.66901408,35.83,2.0,44.38138479,47.6,19.22,59.67849967,34.50292398,0.0,12.5,43.75,58.0,13.395847287340924,71.66778298727394,220.3616878767582,31.48024112525117,0.3181818181818182,0.3018867924528302,0.375,0.9285714285714286,0.272,0.532,0.528169014,0.0,25.58209588,0.0,0.0,57.92253521,0.39,278580.0,42.0,65.64,17.6056338,,25.0,0.0,1.8
140,1045.27,46.2,58.0963773140901,12.243940222006549,1.2,1604.0,39.0,0.6,2.3,86.62068965517241,12.51574757,20.89804186360567,18.365968939905468,19.42,48.32,6.77,3.75,21.75,0.3,29.58469435370975,85.81504702,83.46394984,56.2,6.0,25.1,1118.0,139.0,0.0,58.85416666666666,85.10971787,92.7536231884058,16.97655618,58.41379310344828,1.5,1.264900662,67.31974922,64946.0,95.3474320241692,78.58142790480635,1055.0,14990.48837,36.0,0.0,31.73397436,11.28526646,17.95,3.0,47.5900277,64.6,19.84,46.39175258,24.4014733,0.0,12.86,47.14,71.0,6.872852233676976,49.82817869415808,167.35395189003435,59.79381443298968,0.3932584269662921,0.4036697247706422,0.4166666666666667,0.8076923076923077,0.2101576182136602,0.4728546409807355,0.39184953,0.0,11.86980863,0.343642612,0.0,88.08777429,0.38,485566.0,45.0,69.42,10.42319749,,23.0,15.27890057,0.8
141,678.401,49.8,25.146718409220146,29.043814403726333,0.5,1233.0,59.0,0.6,0.7,81.4404432132964,13.68267502,23.068669527897,5.472103004291846,12.96,54.32,2.84,4.81,25.06,0.6,11.01813110181311,99.07692308,99.07692308,56.6,10.0,15.5,1052.0,133.0,0.0,57.27272727272727,80.0,100.0,70.37037037,54.84764542936288,1.5,1.395061728,100.0,27708.0,100.0,69.0376569037657,945.0,19485.33803,53.0,10.92705477,13.51230769,,0.0,1.0,33.33333333,49.1,15.88,63.45679012,50.0,11.11,16.67,55.56,62.0,35.80246913580247,164.19753086419752,654.3209876543209,85.18518518518518,0.2222222222222222,0.2162162162162162,0.375,0.8,0.3071428571428571,0.5428571428571428,2.461538462,0.085397096,11.39089554,1.234567901,1.0,22.76923077,3.68,846389.0,52.0,155.56,0.307692308,,34.0,0.0,0.0
142,441.869,31.7,36.92642091846696,38.18599927914265,3.1,1288.0,48.0,0.0,3.1,79.19463087248322,1.00877304,13.416666666666666,4.25,24.75,42.17,1.44,3.61,28.03,2.0,33.850129198966414,94.92647059,94.70588235,76.7,10.0,29.4,886.0,157.0,0.0,32.01082055906222,19.41176471,89.65238480194017,26.04856512,47.42729306487696,1.6,1.203703704,97.94117647,58021.0,91.55528554070472,78.75968992248062,1147.0,29494.91489,29.0,100.0,6.545673077,,39.37,6.0,41.68514412,52.5,16.67,30.95238095,44.31818182,9.2,13.79,44.83,67.0,9.37950937950938,136.72438672438673,135.64213564213566,34.27128427128427,0.2079207920792079,0.2660550458715596,0.1724137931034483,0.9285714285714286,0.3294797687861271,0.6628131021194605,0.882352941,0.0,19.14677307,0.0,2.0,100.0,4.56,607985.0,33.0,46.9,3.235294118,,21.0,0.0,0.0
143,292.846,37.9,60.40525516179618,22.40747217809993,2.3,3345.0,40.0,0.7,12.2,98.59719438877757,1.312103833,31.237590999338188,15.089344804765055,90.06,1.84,1.65,2.97,3.48,0.7,88.40436075322101,0.0,24.26035503,64.7,6.0,33.8,1328.0,232.0,11.9645494830132,90.1851851851852,53.25443787,98.36065573770492,2.067946824,69.53907815631263,1.5,1.042253521,99.70414201,117232.0,94.68531468531468,100.0,,623.0,23.0,,2.182692308,8.431952663,9.16,5.0,70.1986755,64.2,23.64,45.88607595,4.722222222,0.0,2.94,70.59,80.0,1.2658227848101264,3.79746835443038,21.51898734177215,21.51898734177215,0.7857142857142857,0.8064516129032258,1.0,1.0,0.0684210526315789,0.7526315789473684,0.147928994,0.0,44.61064966,0.0,2.0,30.76923077,0.22,319042.0,58.0,25.95,,,2.0,0.0,4.4
144,245.568,35.5,48.36278857738855,22.431136636942984,4.2,1748.0,27.0,0.0,1.6,71.12733171127331,17.83627463,27.3936170212766,12.044072948328267,24.72,45.01,4.47,4.02,21.78,1.6,34.23645320197045,100.0,96.69902913,53.3,10.0,15.9,,145.0,0.0,31.25,22.81553398,93.42105263157896,1.678183613,59.77291159772912,,1.048192771,100.0,44375.0,94.35825105782791,87.6231527093596,1067.0,4101.066667,44.0,0.0,11.51923077,50.38834951,49.46,9.0,36.55616943,44.9,28.24,19.65657479,20.42553191,11.43,8.57,54.29,73.0,,,,,0.2884615384615384,0.2954545454545454,0.3448275862068966,0.8947368421052632,0.3144424131627056,0.6819012797074955,,0.0,,0.451875282,,,0.56,1107147.0,43.0,,,,32.0,0.0,0.0
145,519.143,26.8,56.33701221739812,15.305035982549237,1.2,1566.0,39.0,0.4,0.6,73.6455463728191,14.61597028,24.41335740072202,7.671480144404332,26.24,26.59,5.02,4.88,37.27,0.4,18.50768105340161,31.99381762,30.75734158,73.9,9.0,23.2,,157.0,0.0,56.60964230171073,56.72333849,86.07764390896921,2.163833076,73.09458218549128,,1.08,59.50540958,64958.0,90.78844652615145,85.66203365032918,1009.0,9437.25,31.0,0.0,0.663461538,7.882534776,1.24,4.0,41.74208145,58.4,27.72,8.682926829,27.2479564,1.37,12.33,54.79,69.0,,,,,0.2878787878787879,0.3333333333333333,0.4,0.9,0.2055137844611528,0.6616541353383458,,0.0,,0.0,,96.90880989,0.88,676608.0,48.0,,4.482225657,,29.0,0.0,1.5
146,435.238,29.6,46.79826253524356,18.86508178085015,1.6,2047.0,34.0,0.0,2.0,81.04886769964243,11.77992828,23.09797482211275,11.713191023535853,24.6,33.37,9.1,4.77,28.17,0.7,24.40147329650092,37.19247467,21.41823444,71.9,7.0,27.1,1106.0,160.0,0.0,59.34065934065934,91.02749638,95.78947368421052,16.13832853,93.5637663885578,1.7,1.146666667,84.65991317,71875.0,93.20987654320987,79.6500920810313,1692.0,27164.5,19.0,25.00825424,4.319230769,13.60347323,62.54,5.0,48.4929078,54.7,23.35,36.63938373,22.41653418,0.0,6.82,54.55,74.0,1.4443909484833894,53.92392874337988,157.43861338468946,20.70293692826192,0.4705882352941176,0.3478260869565217,0.3548387096774194,0.95,0.1857923497267759,0.5300546448087432,0.0,0.0,0.0,0.962927299,1.0,34.29811867,1.41,290167.0,49.0,39.0,54.26917511,,22.0,0.0,0.0
147,455.396,35.1,57.80363574272256,17.27755573904032,2.5,1714.0,39.0,0.0,1.7,85.20518358531316,7.276853039,33.33333333333333,12.670807453416147,22.74,43.06,5.69,5.93,22.58,0.7,26.22073578595317,59.01785714,58.92857143,49.9,8.0,25.6,861.0,151.0,54.1144901610018,68.22529224229544,49.01785714,86.25114573785518,7.155635063,88.22894168466523,1.5,1.128205128,100.0,42130.0,93.02925989672978,95.58528428093643,1057.0,8787.409091,30.0,0.0,0.484615385,18.57142857,25.31,6.0,41.07424961,60.0,21.72,37.67550702,26.04735883,1.96,9.8,52.94,66.0,3.9001560062402496,27.301092043681745,105.30421216848674,36.661466458658346,0.3294117647058823,0.3711340206185567,0.3636363636363636,0.7878787878787878,0.2939958592132505,0.505175983436853,1.696428571,0.0,0.0,0.390015601,4.0,9.017857143,0.35,,45.0,36.27,0.089285714,,27.0,0.0,0.0
148,597.19,36.3,58.465943724907945,16.250727477441146,1.7,3173.0,27.0,0.0,3.5,86.99453551912568,3.347530725,29.82324182023317,12.297856336968785,73.98,5.28,12.78,3.69,4.27,0.2,72.47706422018348,4.457953394,74.16413374,90.4,10.0,39.9,1246.0,211.0,0.0,75.54285714285714,67.88247214,96.68508287292818,2.114803625,69.61748633879782,1.4,1.082644628,61.49949341,198021.0,96.1864406779661,100.0,1642.0,3687.714286,33.0,100.0,,47.61904762,47.73,4.0,70.34917001,63.3,21.7,34.17475728,5.52238806,0.0,4.08,85.71,75.0,0.0,5.825242718446601,19.41747572815534,15.53398058252427,0.8641975308641975,0.8260869565217391,0.6363636363636364,1.0,0.0561224489795918,0.7193877551020408,0.202634245,0.104931794,34.79545646,0.388349515,2.0,77.40628166,0.37,409175.0,55.0,39.61,50.15197568,,2.0,0.0,3.0
149,276.317,40.0,33.46122795617877,20.168146793741627,1.7,2675.0,17.0,0.0,0.4,81.32780082987551,5.221697973,19.00826446280992,14.979338842975206,58.85,13.04,17.09,4.15,6.88,1.4,81.92457737321196,0.842105263,54.52631579,100.0,10.0,62.7,970.0,139.0,0.0,71.14093959731544,18.73684211,94.30379746835445,2.542372881,67.63485477178423,1.5,1.340909091,34.94736842,95119.0,99.30313588850174,96.35890767230168,1784.0,18956.23529,22.0,,,31.78947368,34.32,4.0,58.98203593,31.0,23.15,10.5156724,10.11235955,0.0,0.0,61.54,71.0,1.0111223458038423,11.122345803842263,19.211324570273003,7.077856420626896,0.896551724137931,0.7647058823529411,0.9047619047619048,0.9444444444444444,0.0979381443298969,0.788659793814433,0.0,0.0,23.70455321,1.011122346,0.0,64.21052632,3.62,271526.0,33.0,52.58,50.94736842,,6.0,0.0,0.0
150,558.138,41.4,66.63339603630611,8.71041729968956,1.5,1633.0,25.0,0.9,1.2,76.57841140529531,5.033664449,36.72752808988764,9.339887640449438,7.61,63.77,2.45,2.7,23.47,0.9,24.22360248447205,95.99514563,86.16504854,64.0,8.0,24.3,990.0,146.0,0.0,50.08726003490401,82.2815534,92.71844660194176,8.547008547,57.43380855397149,1.4,1.1375,7.038834951,54205.0,98.7551867219917,76.3975155279503,987.0,6769.555556,36.0,0.0,,,0.0,4.0,45.19774011,46.2,17.45,64.8011782,37.61061947,1.75,12.28,49.12,69.0,3.927344133529701,21.600392734413354,57.92832596956308,26.018654884634262,0.3636363636363636,0.2375,0.3428571428571428,0.8387096774193549,0.3137254901960784,0.599128540305011,0.606796117,0.0,52.75412838,0.0,1.0,43.08252427,0.43,275050.0,45.0,15.22,,,23.0,0.0,0.0
151,535.108,40.0,29.259561159796704,22.92189333384265,2.2,2796.0,21.0,0.0,2.1,86.29232039636663,0.103824788,29.875195007800315,15.600624024960998,56.15,8.12,22.64,4.51,8.58,1.9,61.44859813084113,74.5081266,74.5081266,76.9,7.0,27.6,1212.0,199.0,74.3787489288774,73.28548644338117,79.29854577,100.0,5.398457584,61.27167630057804,1.4,1.153846154,,151528.0,93.0964467005076,95.83333333333334,1832.0,18709.41667,19.0,,,,0.0,7.0,53.82978723,30.0,22.04,27.33405289,17.58360302,0.0,13.95,72.09,82.0,0.5396654074473827,3.507825148407987,16.729627630868862,4.856988667026443,0.7828947368421053,0.7659574468085106,0.8375,0.9726027397260274,0.128668171557562,0.7708803611738149,0.0,0.092678406,5.841316673,0.539665407,0.0,96.74935843,1.05,304061.0,50.0,15.92,45.16680924,,4.0,0.0,0.0
152,595.122,33.0,55.04386992666879,4.810947310499019,0.6,2010.0,26.0,1.8,1.7,100.0,25.17200083,37.33850129198967,8.914728682170542,23.13,42.13,7.17,4.78,22.8,1.7,15.106382978723405,0.0,2.923976608,45.9,6.0,28.2,1023.0,140.0,0.0,72.37354085603113,99.41520468,88.62068965517241,13.94658754,89.6694214876033,2.2,1.8,47.07602339,66771.0,88.14102564102564,88.29787234042553,,1836.0,18.0,20.41818523,5.865384615,,0.0,2.0,47.8515625,54.5,23.24,61.45494028,29.41176471,0.0,9.09,72.73,69.0,4.3431053203040175,6.514657980456025,35.83061889250814,41.25950054288816,0.2,0.2592592592592592,0.2666666666666666,0.9230769230769232,0.2134146341463414,0.573170731707317,0.584795322,0.0,0.165478703,0.0,0.0,19.59064327,0.01,213737.0,49.0,16.29,,,15.0,0.0,0.0
153,815.383,40.0,41.23813241666449,17.52522590256483,2.1,2877.0,21.0,0.2,1.8,91.3735899137359,5.506898932,21.451687471104947,13.522884882108183,19.52,45.52,22.98,4.09,7.88,0.4,62.16762032985527,39.55978584,,65.7,9.0,30.8,1177.0,194.0,45.9677419354838,87.77932960893855,72.81380131,91.7948717948718,5.955334988,57.5315195753152,1.6,1.176136364,57.64425937,123845.0,97.00408533817522,88.58970043756311,2215.0,7409.566667,19.0,29.66475271,4.509615385,29.38726948,53.54,5.0,52.7027027,40.5,20.89,38.3828045,20.4248366,2.78,13.89,56.94,73.0,2.302968270214944,14.841351074718526,40.42988741044013,14.841351074718526,0.3235294117647059,0.4796747967479675,0.5084745762711864,0.9830508474576272,0.1577464788732394,0.5704225352112676,0.1189768,0.0,90.32015805,0.255885363,3.0,1.784651993,3.27,257312.0,67.0,18.94,27.95954789,,11.0,0.0,0.0
